,filename,preproc_ms,work_ms
264,dlmc/rn50/random_pruning/0.98/bottleneck_2_block_group4_2_1.mtx,0.057888,0.0224
265,dlmc/rn50/random_pruning/0.98/bottleneck_3_block_group3_1_1.mtx,0.027584,0.014112
266,dlmc/rn50/random_pruning/0.98/bottleneck_3_block_group3_4_1.mtx,0.027264,0.013696
267,dlmc/rn50/random_pruning/0.98/bottleneck_3_block_group1_2_1.mtx,0.02944,0.014208
268,dlmc/rn50/random_pruning/0.98/bottleneck_1_block_group4_1_1.mtx,0.036704,0.014496
269,dlmc/rn50/random_pruning/0.98/bottleneck_3_block_group4_1_1.mtx,0.027552,0.014336
270,dlmc/rn50/random_pruning/0.9/bottleneck_1_block_group_projection_block_group1.mtx,0.027552,0.014848
271,dlmc/rn50/random_pruning/0.9/final_dense.mtx,0.988224,0.04896
272,dlmc/rn50/random_pruning/0.9/bottleneck_2_block_group_projection_block_group4.mtx,1.17008,0.059392
273,dlmc/rn50/random_pruning/0.9/bottleneck_1_block_group3_2_1.mtx,0.609824,0.013952
274,dlmc/rn50/random_pruning/0.9/bottleneck_projection_block_group_projection_block_group3.mtx,0.036864,0.023008
275,dlmc/rn50/random_pruning/0.9/bottleneck_1_block_group3_4_1.mtx,0.585376,0.012992
276,dlmc/rn50/random_pruning/0.9/bottleneck_3_block_group1_1_1.mtx,0.029344,0.014496
277,dlmc/rn50/random_pruning/0.9/bottleneck_1_block_group2_1_1.mtx,0.037088,0.014656
278,dlmc/rn50/random_pruning/0.9/bottleneck_1_block_group3_1_1.mtx,0.602464,0.013408
279,dlmc/rn50/random_pruning/0.9/bottleneck_3_block_group3_2_1.mtx,0.036192,0.013696
280,dlmc/rn50/random_pruning/0.9/bottleneck_2_block_group3_1_1.mtx,0.941696,0.041312
281,dlmc/rn50/random_pruning/0.9/initial_conv.mtx,0.034368,0.015424
282,dlmc/rn50/random_pruning/0.9/bottleneck_3_block_group_projection_block_group3.mtx,0.035264,0.014432
283,dlmc/rn50/random_pruning/0.9/bottleneck_2_block_group2_3_1.mtx,0.63344,0.033472
284,dlmc/rn50/random_pruning/0.9/bottleneck_2_block_group2_1_1.mtx,0.633984,0.0328
285,dlmc/rn50/random_pruning/0.9/bottleneck_2_block_group3_2_1.mtx,0.936384,0.041792
286,dlmc/rn50/random_pruning/0.9/bottleneck_3_block_group_projection_block_group2.mtx,0.027136,0.013408
287,dlmc/rn50/random_pruning/0.9/bottleneck_3_block_group_projection_block_group1.mtx,0.027552,0.014208
288,dlmc/rn50/random_pruning/0.9/bottleneck_2_block_group2_2_1.mtx,0.624416,0.033184
289,dlmc/rn50/random_pruning/0.9/bottleneck_1_block_group3_5_1.mtx,0.618496,0.029248
290,dlmc/rn50/random_pruning/0.9/bottleneck_3_block_group4_2_1.mtx,0.035648,0.022368
291,dlmc/rn50/random_pruning/0.9/bottleneck_1_block_group2_2_1.mtx,0.03872,0.014496
292,dlmc/rn50/random_pruning/0.9/bottleneck_2_block_group3_5_1.mtx,0.956416,0.040608
293,dlmc/rn50/random_pruning/0.9/bottleneck_2_block_group_projection_block_group1.mtx,0.050624,0.01232
294,dlmc/rn50/random_pruning/0.9/bottleneck_projection_block_group_projection_block_group4.mtx,0.976608,0.050368
295,dlmc/rn50/random_pruning/0.9/bottleneck_3_block_group_projection_block_group4.mtx,0.03632,0.030016
296,dlmc/rn50/random_pruning/0.9/bottleneck_2_block_group_projection_block_group3.mtx,0.950176,0.04096
297,dlmc/rn50/random_pruning/0.9/bottleneck_2_block_group1_1_1.mtx,0.051136,0.01216
298,dlmc/rn50/random_pruning/0.9/bottleneck_3_block_group2_2_1.mtx,0.027968,0.014048
299,dlmc/rn50/random_pruning/0.9/bottleneck_1_block_group1_1_1.mtx,0.038048,0.014208
300,dlmc/rn50/random_pruning/0.9/bottleneck_1_block_group_projection_block_group3.mtx,0.037504,0.014624
301,dlmc/rn50/random_pruning/0.9/bottleneck_1_block_group2_3_1.mtx,0.037728,0.014432
302,dlmc/rn50/random_pruning/0.9/bottleneck_3_block_group3_3_1.mtx,0.034624,0.01408
303,dlmc/rn50/random_pruning/0.9/bottleneck_3_block_group3_5_1.mtx,0.034528,0.014336
304,dlmc/rn50/random_pruning/0.9/bottleneck_1_block_group3_3_1.mtx,0.58608,0.013056
305,dlmc/rn50/random_pruning/0.9/bottleneck_1_block_group4_2_1.mtx,0.863136,0.049312
306,dlmc/rn50/random_pruning/0.9/bottleneck_2_block_group_projection_block_group2.mtx,0.62656,0.033024
307,dlmc/rn50/random_pruning/0.9/bottleneck_2_block_group4_1_1.mtx,1.179232,0.057344
308,dlmc/rn50/random_pruning/0.9/bottleneck_1_block_group1_2_1.mtx,0.037504,0.014592
309,dlmc/rn50/random_pruning/0.9/bottleneck_projection_block_group_projection_block_group2.mtx,0.034784,0.01392
310,dlmc/rn50/random_pruning/0.9/bottleneck_1_block_group_projection_block_group2.mtx,0.039904,0.014304
311,dlmc/rn50/random_pruning/0.9/bottleneck_2_block_group3_3_1.mtx,0.933184,0.041536
312,dlmc/rn50/random_pruning/0.9/bottleneck_projection_block_group_projection_block_group1.mtx,0.027584,0.01408
313,dlmc/rn50/random_pruning/0.9/bottleneck_3_block_group2_1_1.mtx,0.027168,0.013696
314,dlmc/rn50/random_pruning/0.9/bottleneck_3_block_group2_3_1.mtx,0.026848,0.01376
315,dlmc/rn50/random_pruning/0.9/bottleneck_2_block_group1_2_1.mtx,0.049344,0.012416
316,dlmc/rn50/random_pruning/0.9/bottleneck_2_block_group3_4_1.mtx,0.95008,0.04048
317,dlmc/rn50/random_pruning/0.9/bottleneck_1_block_group_projection_block_group4.mtx,0.586368,0.021504
318,dlmc/rn50/random_pruning/0.9/bottleneck_2_block_group4_2_1.mtx,1.15008,0.05776
319,dlmc/rn50/random_pruning/0.9/bottleneck_3_block_group3_1_1.mtx,0.035936,0.013952
320,dlmc/rn50/random_pruning/0.9/bottleneck_3_block_group3_4_1.mtx,0.034624,0.01424
321,dlmc/rn50/random_pruning/0.9/bottleneck_3_block_group1_2_1.mtx,0.028096,0.014368
322,dlmc/rn50/random_pruning/0.9/bottleneck_1_block_group4_1_1.mtx,0.872,0.049184
323,dlmc/rn50/random_pruning/0.9/bottleneck_3_block_group4_1_1.mtx,0.036,0.022144
324,dlmc/rn50/magnitude_pruning/0.5/bottleneck_1_block_group_projection_block_group1.mtx,0.038912,0.009952
325,dlmc/rn50/magnitude_pruning/0.5/final_dense.mtx,3.329344,0.153888
326,dlmc/rn50/magnitude_pruning/0.5/bottleneck_2_block_group_projection_block_group4.mtx,5.474048,0.170912
327,dlmc/rn50/magnitude_pruning/0.5/bottleneck_1_block_group3_2_1.mtx,1.221216,0.082304
328,dlmc/rn50/magnitude_pruning/0.5/bottleneck_projection_block_group_projection_block_group3.mtx,1.330784,0.083168
329,dlmc/rn50/magnitude_pruning/0.5/bottleneck_1_block_group3_4_1.mtx,1.22336,0.082528
330,dlmc/rn50/magnitude_pruning/0.5/bottleneck_3_block_group1_1_1.mtx,0.035936,0.013984
331,dlmc/rn50/magnitude_pruning/0.5/bottleneck_1_block_group2_1_1.mtx,0.786848,0.082624
332,dlmc/rn50/magnitude_pruning/0.5/bottleneck_1_block_group3_1_1.mtx,1.23744,0.08336
333,dlmc/rn50/magnitude_pruning/0.5/bottleneck_3_block_group3_2_1.mtx,0.89584,0.080832
334,dlmc/rn50/magnitude_pruning/0.5/bottleneck_2_block_group3_1_1.mtx,2.746816,0.085728
335,dlmc/rn50/magnitude_pruning/0.5/initial_conv.mtx,0.058016,0.014336
336,dlmc/rn50/magnitude_pruning/0.5/bottleneck_3_block_group_projection_block_group3.mtx,0.895392,0.08192
337,dlmc/rn50/magnitude_pruning/0.5/bottleneck_2_block_group2_3_1.mtx,1.115456,0.082688
338,dlmc/rn50/magnitude_pruning/0.5/bottleneck_2_block_group2_1_1.mtx,1.126112,0.082848
339,dlmc/rn50/magnitude_pruning/0.5/bottleneck_2_block_group3_2_1.mtx,2.770304,0.087264
340,dlmc/rn50/magnitude_pruning/0.5/bottleneck_3_block_group_projection_block_group2.mtx,0.053248,0.01248
341,dlmc/rn50/magnitude_pruning/0.5/bottleneck_3_block_group_projection_block_group1.mtx,0.037696,0.014592
342,dlmc/rn50/magnitude_pruning/0.5/bottleneck_2_block_group2_2_1.mtx,1.119968,0.082752
343,dlmc/rn50/magnitude_pruning/0.5/bottleneck_1_block_group3_5_1.mtx,1.190752,0.082368
344,dlmc/rn50/magnitude_pruning/0.5/bottleneck_3_block_group4_2_1.mtx,1.884352,0.089184
345,dlmc/rn50/magnitude_pruning/0.5/bottleneck_1_block_group2_2_1.mtx,0.779296,0.082176
346,dlmc/rn50/magnitude_pruning/0.5/bottleneck_2_block_group3_5_1.mtx,2.786944,0.086816
347,dlmc/rn50/magnitude_pruning/0.5/bottleneck_2_block_group_projection_block_group1.mtx,0.7456,0.045408
348,dlmc/rn50/magnitude_pruning/0.5/bottleneck_projection_block_group_projection_block_group4.mtx,2.74352,0.162816
349,dlmc/rn50/magnitude_pruning/0.5/bottleneck_3_block_group_projection_block_group4.mtx,1.883904,0.09024
350,dlmc/rn50/magnitude_pruning/0.5/bottleneck_2_block_group_projection_block_group3.mtx,2.698208,0.087008
351,dlmc/rn50/magnitude_pruning/0.5/bottleneck_2_block_group1_1_1.mtx,0.747968,0.045056
352,dlmc/rn50/magnitude_pruning/0.5/bottleneck_3_block_group2_2_1.mtx,0.052928,0.013376
353,dlmc/rn50/magnitude_pruning/0.5/bottleneck_1_block_group1_1_1.mtx,0.63008,0.048928
354,dlmc/rn50/magnitude_pruning/0.5/bottleneck_1_block_group_projection_block_group3.mtx,0.798944,0.081856
355,dlmc/rn50/magnitude_pruning/0.5/bottleneck_1_block_group2_3_1.mtx,0.78416,0.082464
356,dlmc/rn50/magnitude_pruning/0.5/bottleneck_3_block_group3_3_1.mtx,0.895616,0.081696
357,dlmc/rn50/magnitude_pruning/0.5/bottleneck_3_block_group3_5_1.mtx,0.95984,0.08224
358,dlmc/rn50/magnitude_pruning/0.5/bottleneck_1_block_group3_3_1.mtx,1.20096,0.08224
359,dlmc/rn50/magnitude_pruning/0.5/bottleneck_1_block_group4_2_1.mtx,2.753984,0.09024
360,dlmc/rn50/magnitude_pruning/0.5/bottleneck_2_block_group_projection_block_group2.mtx,1.112128,0.083072
361,dlmc/rn50/magnitude_pruning/0.5/bottleneck_2_block_group4_1_1.mtx,5.398304,0.169216
362,dlmc/rn50/magnitude_pruning/0.5/bottleneck_1_block_group1_2_1.mtx,0.637536,0.04944
363,dlmc/rn50/magnitude_pruning/0.5/bottleneck_projection_block_group_projection_block_group2.mtx,0.701472,0.081888
364,dlmc/rn50/magnitude_pruning/0.5/bottleneck_1_block_group_projection_block_group2.mtx,0.920896,0.081888
365,dlmc/rn50/magnitude_pruning/0.5/bottleneck_2_block_group3_3_1.mtx,2.743232,0.087424
366,dlmc/rn50/magnitude_pruning/0.5/bottleneck_projection_block_group_projection_block_group1.mtx,0.035104,0.013792
367,dlmc/rn50/magnitude_pruning/0.5/bottleneck_3_block_group2_1_1.mtx,0.052288,0.012384
368,dlmc/rn50/magnitude_pruning/0.5/bottleneck_3_block_group2_3_1.mtx,0.053248,0.012416
369,dlmc/rn50/magnitude_pruning/0.5/bottleneck_2_block_group1_2_1.mtx,0.758784,0.04672
370,dlmc/rn50/magnitude_pruning/0.5/bottleneck_2_block_group3_4_1.mtx,2.73312,0.086912
371,dlmc/rn50/magnitude_pruning/0.5/bottleneck_1_block_group_projection_block_group4.mtx,1.6392,0.0848
372,dlmc/rn50/magnitude_pruning/0.5/bottleneck_2_block_group4_2_1.mtx,5.46592,0.160608
373,dlmc/rn50/magnitude_pruning/0.5/bottleneck_3_block_group3_1_1.mtx,0.950144,0.081728
374,dlmc/rn50/magnitude_pruning/0.5/bottleneck_3_block_group3_4_1.mtx,0.906144,0.0816
375,dlmc/rn50/magnitude_pruning/0.5/bottleneck_3_block_group1_2_1.mtx,0.043712,0.014272
376,dlmc/rn50/magnitude_pruning/0.5/bottleneck_1_block_group4_1_1.mtx,2.75744,0.08864
377,dlmc/rn50/magnitude_pruning/0.5/bottleneck_3_block_group4_1_1.mtx,1.902336,0.089536
378,dlmc/rn50/magnitude_pruning/0.7/bottleneck_1_block_group_projection_block_group1.mtx,0.030112,0.015072
379,dlmc/rn50/magnitude_pruning/0.7/final_dense.mtx,2.5576,0.106688
380,dlmc/rn50/magnitude_pruning/0.7/bottleneck_2_block_group_projection_block_group4.mtx,3.624864,0.117568
381,dlmc/rn50/magnitude_pruning/0.7/bottleneck_1_block_group3_2_1.mtx,0.8384,0.056416
382,dlmc/rn50/magnitude_pruning/0.7/bottleneck_projection_block_group_projection_block_group3.mtx,0.923328,0.056928
383,dlmc/rn50/magnitude_pruning/0.7/bottleneck_1_block_group3_4_1.mtx,0.83728,0.056672
384,dlmc/rn50/magnitude_pruning/0.7/bottleneck_3_block_group1_1_1.mtx,0.04448,0.014208
385,dlmc/rn50/magnitude_pruning/0.7/bottleneck_1_block_group2_1_1.mtx,0.707232,0.05808
386,dlmc/rn50/magnitude_pruning/0.7/bottleneck_1_block_group3_1_1.mtx,0.870624,0.057024
387,dlmc/rn50/magnitude_pruning/0.7/bottleneck_3_block_group3_2_1.mtx,0.637568,0.056448
388,dlmc/rn50/magnitude_pruning/0.7/bottleneck_2_block_group3_1_1.mtx,1.73536,0.058592
389,dlmc/rn50/magnitude_pruning/0.7/initial_conv.mtx,0.051072,0.012448
390,dlmc/rn50/magnitude_pruning/0.7/bottleneck_3_block_group_projection_block_group3.mtx,0.64576,0.056576
391,dlmc/rn50/magnitude_pruning/0.7/bottleneck_2_block_group2_3_1.mtx,0.92592,0.058272
392,dlmc/rn50/magnitude_pruning/0.7/bottleneck_2_block_group2_1_1.mtx,0.918848,0.057472
393,dlmc/rn50/magnitude_pruning/0.7/bottleneck_2_block_group3_2_1.mtx,1.724384,0.057952
394,dlmc/rn50/magnitude_pruning/0.7/bottleneck_3_block_group_projection_block_group2.mtx,0.043232,0.01056
395,dlmc/rn50/magnitude_pruning/0.7/bottleneck_3_block_group_projection_block_group1.mtx,0.034816,0.014304
396,dlmc/rn50/magnitude_pruning/0.7/bottleneck_2_block_group2_2_1.mtx,0.908512,0.057248
397,dlmc/rn50/magnitude_pruning/0.7/bottleneck_1_block_group3_5_1.mtx,0.85616,0.057664
398,dlmc/rn50/magnitude_pruning/0.7/bottleneck_3_block_group4_2_1.mtx,1.565632,0.06144
399,dlmc/rn50/magnitude_pruning/0.7/bottleneck_1_block_group2_2_1.mtx,0.712608,0.057856
400,dlmc/rn50/magnitude_pruning/0.7/bottleneck_2_block_group3_5_1.mtx,1.640672,0.058144
401,dlmc/rn50/magnitude_pruning/0.7/bottleneck_2_block_group_projection_block_group1.mtx,0.734912,0.03088
402,dlmc/rn50/magnitude_pruning/0.7/bottleneck_projection_block_group_projection_block_group4.mtx,2.145248,0.10624
403,dlmc/rn50/magnitude_pruning/0.7/bottleneck_3_block_group_projection_block_group4.mtx,1.54928,0.058528
404,dlmc/rn50/magnitude_pruning/0.7/bottleneck_2_block_group_projection_block_group3.mtx,1.660544,0.065952
405,dlmc/rn50/magnitude_pruning/0.7/bottleneck_2_block_group1_1_1.mtx,0.679232,0.029152
406,dlmc/rn50/magnitude_pruning/0.7/bottleneck_3_block_group2_2_1.mtx,0.044096,0.01168
407,dlmc/rn50/magnitude_pruning/0.7/bottleneck_1_block_group1_1_1.mtx,0.055296,0.013696
408,dlmc/rn50/magnitude_pruning/0.7/bottleneck_1_block_group_projection_block_group3.mtx,0.712352,0.05728
409,dlmc/rn50/magnitude_pruning/0.7/bottleneck_1_block_group2_3_1.mtx,0.699264,0.057504
410,dlmc/rn50/magnitude_pruning/0.7/bottleneck_3_block_group3_3_1.mtx,0.647936,0.05664
411,dlmc/rn50/magnitude_pruning/0.7/bottleneck_3_block_group3_5_1.mtx,0.633632,0.05648
412,dlmc/rn50/magnitude_pruning/0.7/bottleneck_1_block_group3_3_1.mtx,0.844928,0.057472
413,dlmc/rn50/magnitude_pruning/0.7/bottleneck_1_block_group4_2_1.mtx,2.0488,0.061184
414,dlmc/rn50/magnitude_pruning/0.7/bottleneck_2_block_group_projection_block_group2.mtx,0.914912,0.0576
415,dlmc/rn50/magnitude_pruning/0.7/bottleneck_2_block_group4_1_1.mtx,3.659808,0.116416
416,dlmc/rn50/magnitude_pruning/0.7/bottleneck_1_block_group1_2_1.mtx,0.44608,0.011904
417,dlmc/rn50/magnitude_pruning/0.7/bottleneck_projection_block_group_projection_block_group2.mtx,0.621472,0.056352
418,dlmc/rn50/magnitude_pruning/0.7/bottleneck_1_block_group_projection_block_group2.mtx,0.631104,0.0496
419,dlmc/rn50/magnitude_pruning/0.7/bottleneck_2_block_group3_3_1.mtx,1.697664,0.057664
420,dlmc/rn50/magnitude_pruning/0.7/bottleneck_projection_block_group_projection_block_group1.mtx,0.039072,0.015328
421,dlmc/rn50/magnitude_pruning/0.7/bottleneck_3_block_group2_1_1.mtx,0.045056,0.012
422,dlmc/rn50/magnitude_pruning/0.7/bottleneck_3_block_group2_3_1.mtx,0.045632,0.011584
423,dlmc/rn50/magnitude_pruning/0.7/bottleneck_2_block_group1_2_1.mtx,0.730464,0.030624
424,dlmc/rn50/magnitude_pruning/0.7/bottleneck_2_block_group3_4_1.mtx,1.937184,0.057696
425,dlmc/rn50/magnitude_pruning/0.7/bottleneck_1_block_group_projection_block_group4.mtx,1.0136,0.057184
426,dlmc/rn50/magnitude_pruning/0.7/bottleneck_2_block_group4_2_1.mtx,5.059232,0.10896
427,dlmc/rn50/magnitude_pruning/0.7/bottleneck_3_block_group3_1_1.mtx,0.63648,0.057312
428,dlmc/rn50/magnitude_pruning/0.7/bottleneck_3_block_group3_4_1.mtx,0.634592,0.05744
429,dlmc/rn50/magnitude_pruning/0.7/bottleneck_3_block_group1_2_1.mtx,0.036928,0.014752
430,dlmc/rn50/magnitude_pruning/0.7/bottleneck_1_block_group4_1_1.mtx,2.077952,0.061824
431,dlmc/rn50/magnitude_pruning/0.7/bottleneck_3_block_group4_1_1.mtx,1.57856,0.059744
432,dlmc/rn50/magnitude_pruning/0.8/bottleneck_1_block_group_projection_block_group1.mtx,0.028448,0.014336
433,dlmc/rn50/magnitude_pruning/0.8/final_dense.mtx,1.911776,0.063264
434,dlmc/rn50/magnitude_pruning/0.8/bottleneck_2_block_group_projection_block_group4.mtx,2.583328,0.083968
435,dlmc/rn50/magnitude_pruning/0.8/bottleneck_1_block_group3_2_1.mtx,0.736992,0.041408
436,dlmc/rn50/magnitude_pruning/0.8/bottleneck_projection_block_group_projection_block_group3.mtx,0.90112,0.041088
437,dlmc/rn50/magnitude_pruning/0.8/bottleneck_1_block_group3_4_1.mtx,0.728096,0.041152
438,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group1_1_1.mtx,0.027136,0.014208
439,dlmc/rn50/magnitude_pruning/0.8/bottleneck_1_block_group2_1_1.mtx,0.637696,0.041632
440,dlmc/rn50/magnitude_pruning/0.8/bottleneck_1_block_group3_1_1.mtx,0.75072,0.0496
441,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group3_2_1.mtx,0.590464,0.040768
442,dlmc/rn50/magnitude_pruning/0.8/bottleneck_2_block_group3_1_1.mtx,1.20832,0.04304
443,dlmc/rn50/magnitude_pruning/0.8/initial_conv.mtx,0.04096,0.012288
444,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group_projection_block_group3.mtx,0.586368,0.04
445,dlmc/rn50/magnitude_pruning/0.8/bottleneck_2_block_group2_3_1.mtx,0.815392,0.041024
446,dlmc/rn50/magnitude_pruning/0.8/bottleneck_2_block_group2_1_1.mtx,0.796736,0.040832
447,dlmc/rn50/magnitude_pruning/0.8/bottleneck_2_block_group3_2_1.mtx,1.2072,0.044256
448,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group_projection_block_group2.mtx,0.044288,0.01024
449,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group_projection_block_group1.mtx,0.027872,0.014784
450,dlmc/rn50/magnitude_pruning/0.8/bottleneck_2_block_group2_2_1.mtx,0.83072,0.041888
451,dlmc/rn50/magnitude_pruning/0.8/bottleneck_1_block_group3_5_1.mtx,0.71008,0.041376
452,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group4_2_1.mtx,1.006816,0.042208
453,dlmc/rn50/magnitude_pruning/0.8/bottleneck_1_block_group2_2_1.mtx,0.649024,0.041888
454,dlmc/rn50/magnitude_pruning/0.8/bottleneck_2_block_group3_5_1.mtx,1.1896,0.05072
455,dlmc/rn50/magnitude_pruning/0.8/bottleneck_2_block_group_projection_block_group1.mtx,0.079104,0.017888
456,dlmc/rn50/magnitude_pruning/0.8/bottleneck_projection_block_group_projection_block_group4.mtx,1.69232,0.07776
457,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group_projection_block_group4.mtx,1.02592,0.041856
458,dlmc/rn50/magnitude_pruning/0.8/bottleneck_2_block_group_projection_block_group3.mtx,1.253728,0.051072
459,dlmc/rn50/magnitude_pruning/0.8/bottleneck_2_block_group1_1_1.mtx,0.057184,0.018112
460,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group2_2_1.mtx,0.03536,0.013824
461,dlmc/rn50/magnitude_pruning/0.8/bottleneck_1_block_group1_1_1.mtx,0.047296,0.01248
462,dlmc/rn50/magnitude_pruning/0.8/bottleneck_1_block_group_projection_block_group3.mtx,0.671648,0.038912
463,dlmc/rn50/magnitude_pruning/0.8/bottleneck_1_block_group2_3_1.mtx,0.654944,0.04144
464,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group3_3_1.mtx,0.609856,0.040256
465,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group3_5_1.mtx,0.598112,0.040064
466,dlmc/rn50/magnitude_pruning/0.8/bottleneck_1_block_group3_3_1.mtx,0.717184,0.041408
467,dlmc/rn50/magnitude_pruning/0.8/bottleneck_1_block_group4_2_1.mtx,1.29232,0.042336
468,dlmc/rn50/magnitude_pruning/0.8/bottleneck_2_block_group_projection_block_group2.mtx,0.784384,0.041696
469,dlmc/rn50/magnitude_pruning/0.8/bottleneck_2_block_group4_1_1.mtx,2.551232,0.090624
470,dlmc/rn50/magnitude_pruning/0.8/bottleneck_1_block_group1_2_1.mtx,0.049152,0.012128
471,dlmc/rn50/magnitude_pruning/0.8/bottleneck_projection_block_group_projection_block_group2.mtx,0.614528,0.040896
472,dlmc/rn50/magnitude_pruning/0.8/bottleneck_1_block_group_projection_block_group2.mtx,0.58912,0.040928
473,dlmc/rn50/magnitude_pruning/0.8/bottleneck_2_block_group3_3_1.mtx,1.187072,0.051072
474,dlmc/rn50/magnitude_pruning/0.8/bottleneck_projection_block_group_projection_block_group1.mtx,0.026976,0.014528
475,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group2_1_1.mtx,0.043808,0.010304
476,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group2_3_1.mtx,0.04432,0.008736
477,dlmc/rn50/magnitude_pruning/0.8/bottleneck_2_block_group1_2_1.mtx,0.05632,0.017664
478,dlmc/rn50/magnitude_pruning/0.8/bottleneck_2_block_group3_4_1.mtx,1.181184,0.050048
479,dlmc/rn50/magnitude_pruning/0.8/bottleneck_1_block_group_projection_block_group4.mtx,0.964544,0.041728
480,dlmc/rn50/magnitude_pruning/0.8/bottleneck_2_block_group4_2_1.mtx,2.64928,0.08128
481,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group3_1_1.mtx,0.58448,0.041184
482,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group3_4_1.mtx,0.601472,0.040672
483,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group1_2_1.mtx,0.256608,0.013696
484,dlmc/rn50/magnitude_pruning/0.8/bottleneck_1_block_group4_1_1.mtx,1.2944,0.042304
485,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group4_1_1.mtx,1.01968,0.04976
486,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group_projection_block_group1.mtx,0.028224,0.013472
487,dlmc/rn50/magnitude_pruning/0.95/final_dense.mtx,0.596256,0.020576
488,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group_projection_block_group4.mtx,0.68448,0.030272
489,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group3_2_1.mtx,0.036192,0.013568
490,dlmc/rn50/magnitude_pruning/0.95/bottleneck_projection_block_group_projection_block_group3.mtx,0.035936,0.013984
491,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group3_4_1.mtx,0.037472,0.014848
492,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group1_1_1.mtx,0.027904,0.01408
493,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group2_1_1.mtx,0.038272,0.014048
494,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group3_1_1.mtx,0.047136,0.013152
495,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group3_2_1.mtx,0.027808,0.013728
496,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group3_1_1.mtx,0.064896,0.023552
497,dlmc/rn50/magnitude_pruning/0.95/initial_conv.mtx,0.0328,0.01408
498,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group_projection_block_group3.mtx,0.02832,0.014496
499,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group2_3_1.mtx,0.05424,0.013728
500,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group2_1_1.mtx,0.049152,0.014368
501,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group3_2_1.mtx,0.0632,0.02528
502,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group_projection_block_group2.mtx,0.029632,0.014656
503,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group_projection_block_group1.mtx,0.027872,0.0136
504,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group2_2_1.mtx,0.059392,0.016448
505,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group3_5_1.mtx,0.036064,0.014688
506,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group4_2_1.mtx,0.03664,0.022432
507,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group2_2_1.mtx,0.039616,0.014208
508,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group3_5_1.mtx,0.063488,0.017856
509,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group_projection_block_group1.mtx,0.04912,0.012288
510,dlmc/rn50/magnitude_pruning/0.95/bottleneck_projection_block_group_projection_block_group4.mtx,0.03744,0.03088
511,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group_projection_block_group4.mtx,0.03504,0.022912
512,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group_projection_block_group3.mtx,0.064,0.01872
513,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group1_1_1.mtx,0.054784,0.013408
514,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group2_2_1.mtx,0.02896,0.013632
515,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group1_1_1.mtx,0.03056,0.015712
516,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group_projection_block_group3.mtx,0.038496,0.014656
517,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group2_3_1.mtx,0.044096,0.015744
518,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group3_3_1.mtx,0.02704,0.014688
